Number of Blocks,ErrorUB,ErrorLB
2.285000000000000000e+03,1.176140509197435721e-78,3.601438546940359323e-94
2.286000000000000000e+03,1.087439508178424670e-78,3.278411992708165261e-94
2.287000000000000000e+03,1.005428071476161326e-78,2.984358903767522328e-94
2.288000000000000000e+03,9.296016921489117321e-79,2.716680541160193696e-94
2.289000000000000000e+03,8.594939116603024433e-79,2.473011256588917350e-94
2.290000000000000000e+03,7.946734503822447515e-79,2.251197585640183053e-94
2.291000000000000000e+03,7.347415545067804545e-79,2.049279216214507315e-94
2.292000000000000000e+03,6.793295430461221009e-79,1.865471663969691668e-94
2.293000000000000000e+03,6.280965398302937676e-79,1.698150501668624723e-94
2.294000000000000000e+03,5.807273765510347228e-79,1.545837003056367976e-94
2.295000000000000000e+03,5.369306539516638570e-79,1.407185074391362337e-94
2.296000000000000000e+03,4.964369492362268913e-79,1.280969358137184170e-94
2.297000000000000000e+03,4.589971586706338490e-79,1.166074403678639344e-94
2.298000000000000000e+03,4.243809651796464029e-79,1.061484809357067726e-94
2.299000000000000000e+03,3.923754215133244637e-79,9.662762487035376729e-95
2.300000000000000000e+03,3.627836402666897461e-79,8.796073015629012630e-95
2.301000000000000000e+03,3.354235826942027037e-79,8.007120179150009114e-95
2.302000000000000000e+03,3.101269388683297430e-79,7.288931486748037913e-95
2.303000000000000000e+03,2.867380922930565783e-79,6.635159836472791904e-95
2.304000000000000000e+03,2.651131626033019136e-79,6.040027421794793738e-95
2.305000000000000000e+03,2.451191204609433309e-79,5.498274669359981953e-95
2.306000000000000000e+03,2.266329692028580565e-79,5.005113756709148542e-95
2.307000000000000000e+03,2.095409882065445136e-79,4.556186299167772988e-95
2.308000000000000000e+03,1.937380333188532653e-79,4.147524831957550934e-95
2.309000000000000000e+03,1.791268900443501732e-79,3.775517747122651027e-95
2.310000000000000000e+03,1.656176755141932389e-79,3.436877375393612205e-95
2.311000000000000000e+03,1.531272855568105238e-79,3.128610930909963017e-95
2.312000000000000000e+03,1.415788834688009587e-79,2.847994062019247553e-95
2.313000000000000000e+03,1.309014273412113608e-79,2.592546774404375282e-95
2.314000000000000000e+03,1.210292330334905872e-79,2.360011513756136019e-95
2.315000000000000000e+03,1.119015701065846122e-79,2.148333214293165251e-95
2.316000000000000000e+03,1.034622882296036594e-79,1.955641136805056009e-95
2.317000000000000000e+03,9.565947176174613624e-80,1.780232335709900824e-95
2.318000000000000000e+03,8.844512038462482751e-80,1.620556609012999689e-95
2.319000000000000000e+03,8.177485382037416376e-80,1.475202798160873079e-95
2.320000000000000000e+03,7.560763881899642481e-80,1.342886316712563826e-95
2.321000000000000000e+03,6.990553673554288704e-80,1.222437797611321084e-95
2.322000000000000000e+03,6.463347014424513381e-80,1.112792758725141181e-95
2.323000000000000000e+03,5.975900705391337354e-80,1.012982195323773713e-95
2.324000000000000000e+03,5.525216139718190354e-80,9.221240163519568129e-96
2.325000000000000000e+03,5.108520856623295954e-80,8.394152488151909301e-96
2.326000000000000000e+03,4.723251486028974930e-80,7.641249413837303505e-96
2.327000000000000000e+03,4.367037979565329850e-80,6.955877044988494597e-96
2.328000000000000000e+03,4.037689030824667464e-80,6.331978298912788757e-96
2.329000000000000000e+03,3.733178595177916046e-80,5.764039375421250629e-96
2.330000000000000000e+03,3.451633426224434727e-80,5.247041027779776850e-96
2.331000000000000000e+03,3.191321552207185849e-80,4.776414204351511411e-96
2.332000000000000000e+03,2.950641621501131809e-80,4.347999668907688452e-96
2.333000000000000000e+03,2.728113051633147757e-80,3.958011242743152626e-96
2.334000000000000000e+03,2.522366921234213423e-80,3.603002343745990414e-96
2.335000000000000000e+03,2.332137548892139890e-80,3.279835526703054546e-96
2.336000000000000000e+03,2.156254707103183564e-80,2.985654755650053873e-96
2.337000000000000000e+03,1.993636423423411705e-80,2.717860163218738748e-96
2.338000000000000000e+03,1.843282324535782926e-80,2.474085073913005009e-96
2.339000000000000000e+03,1.704267482288333877e-80,2.252175088254036846e-96
2.340000000000000000e+03,1.575736723844957872e-80,2.050169042946351276e-96
2.341000000000000000e+03,1.456899370948373327e-80,1.866281678798790625e-96
2.342000000000000000e+03,1.347024375931643083e-80,1.698887863224445022e-96
2.343000000000000000e+03,1.245435824557218622e-80,1.546508227883907120e-96
2.344000000000000000e+03,1.151508778018785473e-80,1.407796094542262295e-96
2.345000000000000000e+03,1.064665428526349867e-80,1.281525573595087380e-96
2.346000000000000000e+03,9.843715448261257445e-81,1.166580730082334139e-96
2.347000000000000000e+03,9.101331857883451867e-81,1.061945721443297255e-96
2.348000000000000000e+03,8.414936618464863494e-81,9.666958198530615762e-97
2.349000000000000000e+03,7.780307255959157357e-81,8.799892397996546207e-97
2.350000000000000000e+03,7.193539742688172601e-81,8.010596986763430015e-97
2.351000000000000000e+03,6.651024481070612162e-81,7.292096446423906670e-97
2.352000000000000000e+03,6.149424098582743198e-81,6.638040919024269507e-97
2.353000000000000000e+03,5.685652917359741794e-81,6.042650089227548468e-97
2.354000000000000000e+03,5.256857972136378858e-81,5.500662099897073757e-97
2.355000000000000000e+03,4.860401459758068846e-81,5.007287049631558428e-97
2.356000000000000000e+03,4.493844512298758068e-81,4.558164661282698191e-97
2.357000000000000000e+03,4.154932193959609896e-81,4.149325747341606505e-97
2.358000000000000000e+03,3.841579629458776929e-81,3.777157131639695410e-97
2.359000000000000000e+03,3.551859178575204728e-81,3.438369717353993904e-97
2.360000000000000000e+03,3.283988577950143226e-81,3.129969419113043458e-97
2.361000000000000000e+03,3.036319977199503610e-81,2.849230702311340268e-97
2.362000000000000000e+03,2.807329801888395676e-81,2.593672495782491455e-97
2.363000000000000000e+03,2.595609381011198484e-81,2.361036264954403291e-97
2.364000000000000000e+03,2.399856281318158448e-81,2.149266051706369418e-97
2.365000000000000000e+03,2.218866295181265769e-81,1.956490304525964254e-97
2.366000000000000000e+03,2.051526032711984131e-81,1.781005338387514766e-97
2.367000000000000000e+03,1.896806072558341003e-81,1.621260278176211573e-97
2.368000000000000000e+03,1.753754629249351310e-81,1.475843352593082513e-97
2.369000000000000000e+03,1.621491698128785200e-81,1.343469417411084438e-97
2.370000000000000000e+03,1.499203641860590811e-81,1.222968597817425302e-97
2.371000000000000000e+03,1.386138185204330311e-81,1.113275949466491474e-97
2.372000000000000000e+03,1.281599787269037817e-81,1.013422046872166115e-97
2.373000000000000000e+03,1.184945362778475558e-81,9.225244159624086024e-98
2.374000000000000000e+03,1.095580326025366550e-81,8.397797350802408577e-98
2.375000000000000000e+03,1.012954933178812384e-81,7.644567355062571736e-98
2.376000000000000000e+03,9.365609004442493603e-82,6.958897387599242020e-98
2.377000000000000000e+03,8.659282772712252997e-82,6.334727735647056767e-98
2.378000000000000000e+03,8.006225553749212558e-82,5.766542204844919450e-98
2.379000000000000000e+03,7.402419957863491586e-82,5.249319369029061198e-98
2.380000000000000000e+03,6.844151574884623216e-82,4.778488192614331301e-98
2.381000000000000000e+03,6.327986124353418080e-82,4.349887633371039647e-98
2.382000000000000000e+03,5.850748328975064155e-82,3.959729868580518693e-98
2.383000000000000000e+03,5.409502381376064727e-82,3.604566819574957252e-98
2.384000000000000000e+03,5.001533883998115896e-82,3.281259678816940006e-98
2.385000000000000000e+03,4.624333151031387219e-82,2.986951170210165576e-98
2.386000000000000000e+03,4.275579769667425314e-82,2.719040297486197774e-98
2.387000000000000000e+03,3.953128325694186865e-82,2.475159357504206071e-98
2.388000000000000000e+03,3.654995205625946397e-82,2.253153015313754487e-98
2.389000000000000000e+03,3.379346394175842146e-82,2.051059256053915447e-98
2.390000000000000000e+03,3.124486192006695239e-82,1.867092045348119660e-98
2.391000000000000000e+03,2.888846784356251661e-82,1.699625544953289897e-98
2.392000000000000000e+03,2.670978596364152384e-82,1.547179744166949345e-98
2.393000000000000000e+03,2.469541375772609768e-82,1.408407380006926056e-98
2.394000000000000000e+03,2.283295948142289281e-82,1.282082030569766161e-98
2.395000000000000000e+03,2.111096593865245178e-82,1.167087276340323906e-98
2.396000000000000000e+03,1.951884000081374134e-82,1.062406833664263977e-98
2.397000000000000000e+03,1.804678744139335049e-82,9.671155731864861669e-99
2.398000000000000000e+03,1.668575268516285007e-82,8.803713438795498180e-99
2.399000000000000000e+03,1.542736310130306960e-82,8.014075304056874218e-99
2.400000000000000000e+03,1.426387749778184873e-82,7.295262780370921255e-99
2.401000000000000000e+03,1.318813850012696720e-82,6.640923252583350206e-99
2.402000000000000000e+03,1.219352852165011082e-82,6.045273895460678769e-99
2.403000000000000000e+03,1.127392905426854279e-82,5.503050567091256871e-99
2.404000000000000000e+03,1.042368302948592111e-82,5.009461286229391355e-99
2.405000000000000000e+03,9.637560018000506642e-83,4.560143882431251776e-99
2.406000000000000000e+03,8.910724053851566041e-83,4.151127444709099921e-99
2.407000000000000000e+03,8.238703885172782147e-83,3.778797228001145687e-99
2.408000000000000000e+03,7.617365468547331662e-83,3.439862707310783391e-99
2.409000000000000000e+03,7.042886537752870374e-83,3.131328497191299005e-99
2.410000000000000000e+03,6.511733090459162990e-83,2.850467879570648187e-99
2.411000000000000000e+03,6.020637648226432833e-83,2.594798705965216174e-99
2.412000000000000000e+03,5.566579156069879688e-83,2.362061461114558114e-99
2.413000000000000000e+03,5.146764397940584568e-83,2.150199294171157312e-99
2.414000000000000000e+03,4.758610813792841332e-83,1.957339840967746396e-99
2.415000000000000000e+03,4.399730612539218008e-83,1.781778676714041836e-99
2.416000000000000000e+03,4.067916083157536173e-83,1.621964252882724784e-99
2.417000000000000000e+03,3.761126013590400934e-83,1.476484185163266697e-99
2.418000000000000000e+03,3.477473133891832087e-83,1.344052771300416328e-99
2.419000000000000000e+03,3.215212506372588252e-83,1.223499628504705361e-99
2.420000000000000000e+03,2.972730791327590089e-83,1.113759350016295223e-99
2.421000000000000000e+03,2.748536322309060754e-83,1.013862089410445827e-99
2.422000000000000000e+03,2.541249929893000690e-83,9.229249894321472706e-100
2.423000000000000000e+03,2.349596457490510336e-83,8.401443796104848597e-100
2.424000000000000000e+03,2.172396917010143785e-83,7.647886736985785628e-100
2.425000000000000000e+03,2.008561236117814083e-83,6.961919041686716547e-100
2.426000000000000000e+03,1.857081552475983179e-83,6.337478366226775275e-100
2.427000000000000000e+03,1.717026013711348511e-83,5.769046121033554269e-100
2.428000000000000000e+03,1.587533044970945313e-83,5.251598699567280112e-100
2.429000000000000000e+03,1.467806048801270010e-83,4.780563081432773836e-100
2.430000000000000000e+03,1.357108504747393677e-83,4.351776417615795420e-100
2.431000000000000000e+03,1.254759438525189944e-83,3.961449240670015112e-100
2.432000000000000000e+03,1.160129232895096382e-83,3.606131974721897886e-100
2.433000000000000000e+03,1.072635754467594824e-83,3.282684449318404174e-100
2.434000000000000000e+03,9.917407726129344965e-84,2.988248147692351026e-100
2.435000000000000000e+03,9.169466484464590536e-84,2.720220944185134237e-100
2.436000000000000000e+03,8.477932735204482929e-84,2.476234107564839517e-100
2.437000000000000000e+03,7.838552393906977628e-84,2.254131367003508504e-100
2.438000000000000000e+03,7.247392206461588755e-84,2.051949855704852355e-100
2.439000000000000000e+03,6.700815553023145562e-84,1.867902763770293814e-100
2.440000000000000000e+03,6.195460076743793952e-84,1.700363546994279599e-100
2.441000000000000000e+03,5.728216999677012695e-84,1.547851552032136398e-100
2.442000000000000000e+03,5.296211998614530508e-84,1.409018930900636655e-100
2.443000000000000000e+03,4.896787523212008766e-84,1.282638729166163387e-100
2.444000000000000000e+03,4.527486447626493562e-84,1.167594042548005959e-100
2.445000000000000000e+03,4.186036955100834223e-84,1.062868146106808978e-100
2.446000000000000000e+03,3.870338562505390559e-84,9.675355087828631779e-101
2.447000000000000000e+03,3.578449198868925192e-84,8.807536138745488666e-101
2.448000000000000000e+03,3.308573258406817968e-84,8.017555131686319102e-101
2.449000000000000000e+03,3.059050554554304922e-84,7.298430489186228108e-101
2.450000000000000000e+03,2.828346107054415711e-84,6.643806837693619358e-101
2.451000000000000000e+03,2.615040699271854007e-84,6.047898840988324473e-101
2.452000000000000000e+03,2.417822147647313536e-84,5.505440071392352190e-101
2.453000000000000000e+03,2.235477229582617193e-84,5.011636466912119045e-101
2.454000000000000000e+03,2.066884220100705752e-84,4.562123962986178678e-101
2.455000000000000000e+03,1.911005991369031098e-84,4.152929924399818382e-101
2.456000000000000000e+03,1.766883632635356049e-84,3.780438036516309998e-101
2.457000000000000000e+03,1.633630551329784037e-84,3.441356345545544375e-101
2.458000000000000000e+03,1.510427019043477127e-84,3.132688165401039207e-101
2.459000000000000000e+03,1.396515128833404607e-84,2.851705594030169809e-101
2.460000000000000000e+03,1.291194132832510425e-84,2.595925405164648710e-101
2.461000000000000000e+03,1.193816131482765592e-84,2.363087102429674245e-101
2.462000000000000000e+03,1.103782087873960381e-84,2.151132941863286191e-101
2.463000000000000000e+03,1.020538142668766681e-84,1.958189746290617972e-101
2.464000000000000000e+03,9.435722069451753947e-85,1.782552350835327633e-101
2.465000000000000000e+03,8.724108119968484606e-85,1.622668533265303065e-101
2.466000000000000000e+03,8.066161967116960706e-85,1.477125295992239501e-101
2.467000000000000000e+03,7.457836146120480318e-85,1.344636378490422257e-101
2.468000000000000000e+03,6.895388439895466062e-85,1.224030889773170359e-101
2.469000000000000000e+03,6.375358858182477846e-85,1.114242960465590960e-101
2.470000000000000000e+03,5.894548352844227176e-85,1.014302323021601483e-101
2.471000000000000000e+03,5.449999138389379126e-85,9.233257368367174065e-102
2.472000000000000000e+03,5.038976496666276823e-85,8.405091824746919125e-102
2.473000000000000000e+03,4.658951953790522584e-85,7.651207560232947299e-102
2.474000000000000000e+03,4.307587725818570786e-85,6.964942007819985685e-102
2.475000000000000000e+03,3.982722337483375737e-85,6.340230191169972089e-102
2.476000000000000000e+03,3.682357325520127044e-85,5.771551124458720551e-102
2.477000000000000000e+03,3.404644944789184425e-85,5.253879019823699073e-102
2.478000000000000000e+03,3.147876801565307164e-85,4.782638871198144985e-102
2.479000000000000000e+03,2.910473344070338237e-85,4.353666021998165308e-102
2.480000000000000000e+03,2.690974145599350208e-85,3.963169359335900916e-102
2.481000000000000000e+03,2.488028920463097621e-85,3.607697809481884439e-102
2.482000000000000000e+03,2.300389217482440555e-85,3.284109838475771921e-102
2.483000000000000000e+03,2.126900739933787871e-85,2.989545688340868440e-102
2.484000000000000000e+03,1.966496244701379907e-85,2.721402103537899375e-102
2.485000000000000000e+03,1.818188976954855771e-85,2.477309324297594148e-102
2.486000000000000000e+03,1.681066599962946421e-85,2.255110143507807833e-102
2.487000000000000000e+03,1.554285582703292195e-85,2.052840842067122120e-102
2.488000000000000000e+03,1.437066010741412859e-85,1.868713834218208515e-102
2.489000000000000000e+03,1.328686788457723766e-85,1.701101869486401233e-102
2.490000000000000000e+03,1.228481203108644025e-85,1.548523651605990231e-102
2.491000000000000000e+03,1.135832823432365500e-85,1.409630747338567619e-102
2.492000000000000000e+03,1.050171707570100383e-85,1.283195669489121753e-102
2.493000000000000000e+03,9.709708969740300550e-86,1.168101028800952154e-102
2.494000000000000000e+03,8.977431747347091410e-86,1.063329658857931635e-102
2.495000000000000000e+03,8.300380683854146342e-86,9.679556267213889847e-103
2.496000000000000000e+03,7.674390787460626531e-86,8.811360498567188828e-103
